filed_date,fiscal_year,form,fiscal_period,Assets,CommonStockSharesOutstanding,EarningsPerShareDiluted,Liabilities,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,WeightedAverageNumberOfSharesOutstandingBasic,ticker,OperatingExpenses
2018-02-02,2018,10-Q,Q1,51884000000.0,,0.35,,329000000.0,,,937200000.0,JCI,
2018-05-03,2018,10-Q,Q2,51884000000.0,,0.19,,181000000.0,,,938200000.0,JCI,
2018-08-02,2018,10-Q,Q3,51884000000.0,,0.78,,736000000.0,,,937200000.0,JCI,
2018-11-20,2018,10-K,FY,63179000000.0,935500000.0,-1.29,,-868000000.0,,,667400000.0,JCI,
2019-02-01,2019,10-Q,Q1,48797000000.0,,0.25,,230000000.0,5305000000.0,,926100000.0,JCI,
2019-05-03,2019,10-Q,Q2,48797000000.0,,0.72,,668000000.0,10935000000.0,,926200000.0,JCI,
2019-08-01,2019,10-Q,Q3,48797000000.0,,1.49,,1391000000.0,17217000000.0,,926000000.0,JCI,
2019-11-21,2019,10-K,FY,51884000000.0,,1.71,,1611000000.0,22835000000.0,,935300000.0,JCI,
2020-01-31,2020,10-Q,Q1,42287000000.0,,0.38,,355000000.0,5464000000.0,,921600000.0,JCI,
2020-05-01,2020,10-Q,Q2,42287000000.0,,0.95,,870000000.0,11243000000.0,,912100000.0,JCI,
2020-07-31,2020,10-Q,Q3,42287000000.0,,5.61,,5062000000.0,17694000000.0,,898400000.0,JCI,
2020-11-16,2020,10-K,FY,48797000000.0,,2.32,,2162000000.0,23400000000.0,,925700000.0,JCI,
2021-01-29,2021,10-Q,Q1,40815000000.0,,0.21,,159000000.0,5576000000.0,,769900000.0,JCI,
2021-04-30,2021,10-Q,Q2,40815000000.0,,0.49,,372000000.0,11020000000.0,,762400000.0,JCI,
2021-07-30,2021,10-Q,Q3,40815000000.0,,0.25,,190000000.0,16363000000.0,,756300000.0,JCI,
2021-11-15,2021,10-K,FY,42287000000.0,,6.49,,5674000000.0,23968000000.0,,870200000.0,JCI,
2022-02-02,2022,10-Q,Q1,41890000000.0,,0.62,,451000000.0,5341000000.0,,723100000.0,JCI,
2022-05-04,2022,10-Q,Q2,41890000000.0,,1.1,,794000000.0,10935000000.0,,720100000.0,JCI,
2022-08-04,2022,10-Q,Q3,41890000000.0,,1.89,,1368000000.0,17276000000.0,,718200000.0,JCI,
2022-11-15,2022,10-K,FY,40815000000.0,,0.84,,631000000.0,22317000000.0,,751000000.0,JCI,
2023-02-01,2023,10-Q,Q1,42158000000.0,,0.54,,381000000.0,5862000000.0,,704300000.0,JCI,
2023-05-05,2023,10-Q,Q2,42158000000.0,,0.56,,392000000.0,11960000000.0,,701800000.0,JCI,
2023-08-02,2023,10-Q,Q3,42158000000.0,,1.1,,771000000.0,18574000000.0,,698600000.0,JCI,
2023-12-14,2023,10-K,FY,41890000000.0,,2.27,,1637000000.0,23668000000.0,,716600000.0,JCI,
2024-01-30,2024,10-Q,Q1,42242000000.0,,0.17,,118000000.0,6068000000.0,,687000000.0,JCI,
2024-05-01,2024,10-Q,Q2,42242000000.0,,0.36,,251000000.0,12754000000.0,,686900000.0,JCI,
2024-07-31,2024,10-Q,Q3,42242000000.0,,1.89,,1300000000.0,19887000000.0,,685700000.0,JCI,
2024-11-19,2024,10-K,FY,42158000000.0,,2.19,,1532000000.0,20637000000.0,,696100000.0,JCI,
2025-02-05,2025,10-Q,Q1,42695000000.0,,0.55,,374000000.0,5209000000.0,,680700000.0,JCI,
2025-05-07,2025,10-Q,Q2,42695000000.0,,0.14,,97000000.0,10806000000.0,,679900000.0,JCI,
2025-08-06,2025,10-Q,Q3,42695000000.0,,1.58,,1072000000.0,16704000000.0,,676700000.0,JCI,
2025-11-14,2025,10-K,FY,42695000000.0,,2.69,,1849000000.0,22331000000.0,,684300000.0,JCI,
2009-08-10,2009,10-Q,Q2,2175052000000.0,,1.2,2008168000000.0,4376000000.0,,35289000000.0,3411100000.0,JPM,
2009-11-09,2009,10-Q,Q3,2175052000000.0,,1.3,2008168000000.0,4903000000.0,,50026000000.0,3422300000.0,JPM,
2010-02-24,2009,10-K,FY,2175052000000.0,,4.33,2008168000000.0,15365000000.0,,71372000000.0,3404000000.0,JPM,
2010-05-10,2010,10-Q,Q1,2031989000000.0,,0.4,1866624000000.0,2141000000.0,,25025000000.0,3755700000.0,JPM,
2010-08-06,2010,10-Q,Q2,2119673000000.0,,0.68,1958828000000.0,4862000000.0,,50648000000.0,3783600000.0,JPM,
2010-11-09,2010,10-Q,Q3,2119673000000.0,,1.51,1958828000000.0,8450000000.0,,77270000000.0,3835000000.0,JPM,
2011-02-28,2010,10-K,FY,2119673000000.0,3732800000.0,1.35,1958828000000.0,5605000000.0,,67252000000.0,3501100000.0,JPM,
2011-05-06,2011,10-Q,Q1,2117605000000.0,,0.74,1941499000000.0,3326000000.0,,27671000000.0,3970500000.0,JPM,
2011-08-05,2011,10-Q,Q2,2117605000000.0,,1.83,1941499000000.0,8121000000.0,,52772000000.0,3977000000.0,JPM,
2011-11-04,2011,10-Q,Q3,2117605000000.0,,2.84,1941499000000.0,12539000000.0,,76596000000.0,3969400000.0,JPM,
2012-02-29,2011,10-K,FY,2119673000000.0,3942000000.0,2.26,1958828000000.0,11728000000.0,,100434000000.0,3862800000.0,JPM,
2012-05-10,2012,10-Q,Q1,2198161000000.0,,1.28,2082219000000.0,5555000000.0,,25221000000.0,3981600000.0,JPM,
2012-08-09,2012,10-Q,Q2,2246764000000.0,,2.55,2082219000000.0,10986000000.0,,52000000000.0,3970000000.0,JPM,
2012-11-08,2012,10-Q,Q3,2289240000000.0,,3.57,2082219000000.0,15248000000.0,,75763000000.0,3933200000.0,JPM,
2013-02-28,2012,10-K,FY,2117605000000.0,3910300000.0,3.96,2082219000000.0,17370000000.0,,102694000000.0,3956300000.0,JPM,
2013-05-08,2013,10-Q,Q1,2320164000000.0,,1.19,2155072000000.0,4924000000.0,,26052000000.0,3818800000.0,JPM,
2013-08-07,2013,10-Q,Q2,2290146000000.0,,2.41,2155072000000.0,9884000000.0,,48232000000.0,3813900000.0,JPM,
2013-11-01,2013,10-Q,Q3,2321284000000.0,,3.81,2155072000000.0,15592000000.0,,73378000000.0,3810400000.0,JPM,
2014-02-20,2013,10-K,FY,2265792000000.0,3772700000.0,4.48,2155072000000.0,18976000000.0,,97234000000.0,3900400000.0,JPM,
2014-05-02,2014,10-Q,Q1,2389349000000.0,,1.59,2204511000000.0,6529000000.0,,25122000000.0,3818200000.0,JPM,
2014-08-04,2014,10-Q,Q2,2439494000000.0,,3.19,2204511000000.0,13025000000.0,,50333000000.0,3800300000.0,JPM,
2014-11-03,2014,10-Q,Q3,2463309000000.0,,3.05,2204511000000.0,12645000000.0,,73450000000.0,3789200000.0,JPM,
2015-02-24,2014,10-K,FY,2359141000000.0,3804000000.0,5.2,2204511000000.0,21284000000.0,,97031000000.0,3809400000.0,JPM,
2015-05-05,2015,10-Q,Q1,2476650000000.0,,1.28,2341046000000.0,5269000000.0,,,3787200000.0,JPM,
2015-08-03,2015,10-Q,Q2,2519995000000.0,,2.74,2341046000000.0,11249000000.0,,,3783900000.0,JPM,
2015-11-02,2015,10-Q,Q3,2526655000000.0,,4.09,2341046000000.0,16814000000.0,,,3774400000.0,JPM,
2016-02-23,2015,10-K,FY,2414879000000.0,3756100000.0,4.34,2340547000000.0,17886000000.0,,97367000000.0,3782400000.0,JPM,
2016-04-29,2016,10-Q,Q1,2576619000000.0,,1.45,2104125000000.0,5914000000.0,,,3725300000.0,JPM,
2016-08-03,2016,10-Q,Q2,2449098000000.0,,2.99,2104125000000.0,12204000000.0,,,3716600000.0,JPM,
2016-11-01,2016,10-Q,Q3,2416635000000.0,,4.68,2104125000000.0,19008000000.0,,,3709200000.0,JPM,
2017-02-28,2016,10-K,FY,2572274000000.0,3714800000.0,5.29,2104125000000.0,21745000000.0,,95112000000.0,3763500000.0,JPM,
2017-05-02,2017,10-Q,Q1,2423808000000.0,,1.35,2236782000000.0,5520000000.0,,,3710600000.0,JPM,
2017-08-02,2017,10-Q,Q2,2466096000000.0,,2.89,2236782000000.0,11720000000.0,,,3693000000.0,JPM,
2017-11-01,2017,10-Q,Q3,2521029000000.0,,4.48,2236782000000.0,18006000000.0,,,3674600000.0,JPM,
2018-02-27,2017,10-K,FY,2351698000000.0,3663500000.0,6.0,2236782000000.0,24442000000.0,,93543000000.0,3741200000.0,JPM,
2018-05-02,2018,10-Q,Q1,2546290000000.0,,1.65,2277907000000.0,6448000000.0,,,3601700000.0,JPM,
2018-08-01,2018,10-Q,Q2,2563174000000.0,,3.47,2277907000000.0,13477000000.0,,,3587900000.0,JPM,
2018-10-31,2018,10-Q,Q3,2563074000000.0,,5.22,2277907000000.0,20209000000.0,,,3570900000.0,JPM,
2019-02-26,2018,10-K,FY,2490972000000.0,3561200000.0,6.19,2277907000000.0,24733000000.0,,96569000000.0,3658800000.0,JPM,
2019-05-02,2019,10-Q,Q1,2609785000000.0,,2.37,2366017000000.0,8712000000.0,,,3458300000.0,JPM,
2019-08-06,2019,10-Q,Q2,2590050000000.0,,4.66,2366017000000.0,17028000000.0,,,3436700000.0,JPM,
2019-11-04,2019,10-Q,Q3,2615183000000.0,,7.0,2366017000000.0,25408000000.0,,,3416500000.0,JPM,
2020-02-25,2019,10-K,FY,2533600000000.0,3425300000.0,6.31,2366017000000.0,24441000000.0,,100705000000.0,3551600000.0,JPM,
2020-05-07,2020,10-Q,Q1,2737188000000.0,,2.65,2426049000000.0,9179000000.0,,,3298000000.0,JPM,
2020-08-03,2020,10-Q,Q2,2727379000000.0,,5.46,2426049000000.0,18831000000.0,,,3274300000.0,JPM,
2020-11-02,2020,10-Q,Q3,2764661000000.0,,8.15,2426049000000.0,27911000000.0,,,3248700000.0,JPM,
2021-02-23,2020,10-K,FY,2622532000000.0,3275800000.0,9.0,2426049000000.0,32474000000.0,,108783000000.0,3396400000.0,JPM,
2021-05-04,2021,10-Q,Q1,3138530000000.0,,0.78,3105403000000.0,2865000000.0,,,3095800000.0,JPM,
2021-08-02,2021,10-Q,Q2,3212643000000.0,,2.17,3105403000000.0,7552000000.0,,,3086100000.0,JPM,
2021-11-02,2021,10-Q,Q3,3245061000000.0,,5.09,3105403000000.0,16995000000.0,,,3083300000.0,JPM,
2022-02-22,2021,10-K,FY,2686477000000.0,3084000000.0,10.72,3105403000000.0,36431000000.0,,115720000000.0,3221500000.0,JPM,
2022-05-03,2022,10-Q,Q1,3689336000000.0,,4.5,3449440000000.0,14300000000.0,,,3073500000.0,JPM,
2022-08-03,2022,10-Q,Q2,3684256000000.0,,8.28,3449440000000.0,26248000000.0,,,3054900000.0,JPM,
2022-11-03,2022,10-Q,Q3,3757576000000.0,,12.02,3449440000000.0,37935000000.0,,,3036400000.0,JPM,
2023-02-21,2022,10-K,FY,3384757000000.0,3049400000.0,8.88,3449440000000.0,29131000000.0,,119951000000.0,3082400000.0,JPM,
2023-05-03,2023,10-Q,Q1,3954687000000.0,,2.63,3373411000000.0,8282000000.0,,,2977000000.0,JPM,
2023-08-03,2023,10-Q,Q2,3841314000000.0,,5.39,3373411000000.0,16931000000.0,,,2969600000.0,JPM,
2023-11-01,2023,10-Q,Q3,3773884000000.0,,8.51,3373411000000.0,26668000000.0,,,2966800000.0,JPM,
2024-02-16,2023,10-K,FY,3743567000000.0,2944100000.0,15.36,3373411000000.0,48334000000.0,,121649000000.0,3021500000.0,JPM,
2024-05-01,2024,10-Q,Q1,3744305000000.0,,4.1,3547515000000.0,12622000000.0,,,2968500000.0,JPM,
2024-08-02,2024,10-Q,Q2,3868240000000.0,,8.85,3547515000000.0,27094000000.0,,,2956100000.0,JPM,
2024-10-30,2024,10-Q,Q3,3898333000000.0,,13.18,3547515000000.0,40245000000.0,,,2946600000.0,JPM,
2025-02-14,2024,10-K,FY,3665743000000.0,2934200000.0,12.09,3547515000000.0,37676000000.0,,128695000000.0,2965800000.0,JPM,
2025-05-01,2025,10-Q,Q1,4090727000000.0,,4.44,3658056000000.0,13419000000.0,,,2908300000.0,JPM,
2025-08-05,2025,10-Q,Q2,4143003000000.0,,10.56,3658056000000.0,31568000000.0,,,2899100000.0,JPM,
2025-11-04,2025,10-Q,Q3,4210048000000.0,,14.94,3658056000000.0,44466000000.0,,,2886200000.0,JPM,
2026-02-13,2025,10-K,FY,3875393000000.0,2876600000.0,16.23,3658056000000.0,49552000000.0,,158104000000.0,2938600000.0,JPM,
2023-06-02,2023,10-Q,Q1,27316000000.0,1716160000.0,0.31,7295000000.0,528000000.0,3590000000.0,,1716000000.0,KVUE,
2023-08-02,2023,10-Q,Q2,27316000000.0,1914894444.0,0.66,7295000000.0,1132000000.0,7394000000.0,,1716000000.0,KVUE,
2023-11-03,2023,10-Q,Q3,27316000000.0,1915000000.0,0.99,7346000000.0,1703000000.0,11183000000.0,,1716000000.0,KVUE,
2024-03-01,2023,10-K,FY,27316000000.0,1716160000.0,1.21,7346000000.0,2078000000.0,15054000000.0,,1716160000.0,KVUE,
2024-05-09,2024,10-Q,Q1,27851000000.0,1716160000.0,0.27,16640000000.0,469000000.0,3852000000.0,,1716000000.0,KVUE,
2024-08-06,2024,10-Q,Q2,27851000000.0,1716160000.0,0.51,16640000000.0,899000000.0,7863000000.0,,1777000000.0,KVUE,
2024-11-07,2024,10-Q,Q3,27851000000.0,1716160000.0,0.73,16640000000.0,1337000000.0,11778000000.0,,1823000000.0,KVUE,
2025-02-24,2024,10-K,FY,27851000000.0,1716160000.0,1.2,16640000000.0,2064000000.0,14950000000.0,,1716000000.0,KVUE,
2025-05-08,2025,10-Q,Q1,25601000000.0,1913768000.0,0.15,15933000000.0,296000000.0,3894000000.0,,1915000000.0,KVUE,
2025-08-07,2025,10-Q,Q2,25601000000.0,1913768000.0,0.18,15933000000.0,354000000.0,7894000000.0,,1915000000.0,KVUE,
2025-11-03,2025,10-Q,Q3,25601000000.0,1913768000.0,0.38,15933000000.0,737000000.0,11793000000.0,,1915000000.0,KVUE,
2026-02-20,2025,10-K,FY,25601000000.0,1716160000.0,0.9,15933000000.0,1664000000.0,15444000000.0,,1846000000.0,KVUE,
2010-05-06,2010,10-Q,Q1,8776000000.0,254109047.0,0.52,5589000000.0,132000000.0,,,254200000.0,KDP,
2010-10-27,2010,10-Q,Q3,8776000000.0,254109047.0,1.73,5589000000.0,441000000.0,,,254200000.0,KDP,
2011-02-22,2010,10-K,FY,8638000000.0,254109047.0,-1.23,5589000000.0,-312000000.0,,,254000000.0,KDP,
2011-04-27,2011,10-Q,Q1,8859000000.0,223936156.0,0.35,6400000000.0,89000000.0,,,253300000.0,KDP,
2011-07-27,2011,10-Q,Q2,8859000000.0,223936156.0,1.09,6400000000.0,272000000.0,,,248800000.0,KDP,
2011-10-26,2011,10-Q,Q3,8859000000.0,223936156.0,1.68,6400000000.0,416000000.0,,,245100000.0,KDP,
2012-02-22,2011,10-K,FY,8776000000.0,223936156.0,2.17,6400000000.0,555000000.0,,,254200000.0,KDP,
2012-04-25,2012,10-Q,Q1,9283000000.0,212130239.0,0.5,7020000000.0,114000000.0,,,223600000.0,KDP,
2012-07-26,2012,10-Q,Q2,9283000000.0,212130239.0,1.27,7020000000.0,286000000.0,,,222700000.0,KDP,
2012-10-24,2012,10-Q,Q3,9283000000.0,212130239.0,1.97,7020000000.0,440000000.0,,,220500000.0,KDP,
2013-02-21,2012,10-K,FY,9283000000.0,212130239.0,2.17,7020000000.0,528000000.0,,,240400000.0,KDP,
2013-04-24,2013,10-Q,Q1,8928000000.0,205292657.0,0.48,6648000000.0,102000000.0,,,212600000.0,KDP,
2013-07-24,2013,10-Q,Q2,8928000000.0,205292657.0,1.31,6648000000.0,280000000.0,,,212200000.0,KDP,
2013-10-24,2013,10-Q,Q3,8928000000.0,205292657.0,2.15,6648000000.0,459000000.0,,,211600000.0,KDP,
2014-02-20,2013,10-K,FY,8928000000.0,205292657.0,2.74,6648000000.0,606000000.0,,,218700000.0,KDP,
2014-04-23,2014,10-Q,Q1,8201000000.0,197979971.0,0.51,5924000000.0,106000000.0,,,204600000.0,KDP,
2014-07-24,2014,10-Q,Q2,8201000000.0,197979971.0,1.27,5924000000.0,261000000.0,,,204400000.0,KDP,
2014-10-23,2014,10-Q,Q3,8201000000.0,197979971.0,2.28,5924000000.0,468000000.0,,,204000000.0,KDP,
2015-02-19,2014,10-K,FY,8201000000.0,197979971.0,2.96,5924000000.0,629000000.0,,,210600000.0,KDP,
2015-04-23,2015,10-Q,Q1,8273000000.0,192957696.0,0.78,5979000000.0,155000000.0,,,197900000.0,KDP,
2015-07-23,2015,10-Q,Q2,8273000000.0,192957696.0,1.84,5979000000.0,365000000.0,,,197300000.0,KDP,
2015-10-22,2015,10-Q,Q3,8273000000.0,192957696.0,2.79,5979000000.0,553000000.0,,,196400000.0,KDP,
2016-02-23,2015,10-K,FY,8265000000.0,192957696.0,3.05,5971000000.0,624000000.0,,,202900000.0,KDP,
2016-04-27,2016,10-Q,Q1,8869000000.0,187841509.0,0.81,6686000000.0,157000000.0,,,193000000.0,KDP,
2016-07-27,2016,10-Q,Q2,8869000000.0,187841509.0,1.95,6686000000.0,377000000.0,,,192200000.0,KDP,
2016-10-27,2016,10-Q,Q3,8869000000.0,187841509.0,3.0,6686000000.0,579000000.0,,,191600000.0,KDP,
2017-02-14,2016,10-K,FY,8869000000.0,187841509.0,3.56,6686000000.0,703000000.0,,,195800000.0,KDP,
2017-04-26,2017,10-Q,Q1,9791000000.0,183119843.0,0.96,7657000000.0,182000000.0,,,187600000.0,KDP,
2017-07-27,2017,10-Q,Q2,9791000000.0,183119843.0,2.35,7657000000.0,442000000.0,,,186700000.0,KDP,
2017-10-25,2017,10-Q,Q3,9791000000.0,183119843.0,3.64,7657000000.0,682000000.0,,,186100000.0,KDP,
2018-02-14,2017,10-K,FY,9791000000.0,183119843.0,3.97,7657000000.0,764000000.0,,,190900000.0,KDP,
2018-04-25,2018,10-Q,Q1,10022000000.0,179743028.0,0.96,7571000000.0,177000000.0,,,183400000.0,KDP,
2018-08-07,2017,10-Q,Q4,16107000000.0,6213120.0,17.34,9060000000.0,143000000.0,,,8200000.0,KDP,
2018-08-08,2018,10-Q,Q2,10022000000.0,179743028.0,1.98,7571000000.0,365000000.0,,,183300000.0,KDP,
2018-11-08,2018,10-Q,Q3,15744000000.0,790478141.0,0.29,8081000000.0,235000000.0,3056000000.0,,790500000.0,KDP,
2019-02-28,2018,10-K,Q4,15744000000.0,790478141.0,0.66,8081000000.0,100000000.0,2025000000.0,,150500000.0,KDP,
2019-05-09,2019,10-Q,Q1,48918000000.0,1405944922.0,0.11,26385000000.0,88000000.0,948000000.0,,790500000.0,KDP,
2019-08-08,2019,10-Q,Q2,48918000000.0,1405944922.0,0.21,26385000000.0,88000000.0,1897000000.0,,790500000.0,KDP,
2019-11-07,2019,10-Q,Q3,48918000000.0,1405944922.0,0.32,26385000000.0,88000000.0,4629000000.0,,983000000.0,KDP,
2020-02-27,2019,10-K,FY,48918000000.0,1405944922.0,0.47,26385000000.0,378000000.0,4269000000.0,,790500000.0,KDP,
2020-04-30,2020,10-Q,Q1,49518000000.0,1406852305.0,0.16,26261000000.0,230000000.0,2504000000.0,,1406300000.0,KDP,
2020-07-30,2020,10-Q,Q2,49518000000.0,1406852305.0,0.38,26261000000.0,230000000.0,5316000000.0,,1406500000.0,KDP,
2020-10-29,2020,10-Q,Q3,49518000000.0,1406852305.0,0.6,26261000000.0,230000000.0,8186000000.0,,1406600000.0,KDP,
2021-02-25,2020,10-K,FY,49518000000.0,1406852305.0,0.53,26261000000.0,586000000.0,7442000000.0,,1086300000.0,KDP,
2021-04-29,2021,10-Q,Q1,49779000000.0,1407260676.0,0.11,25949000000.0,156000000.0,2613000000.0,,1407000000.0,KDP,
2021-07-29,2021,10-Q,Q2,49779000000.0,1407260676.0,0.32,25949000000.0,156000000.0,5477000000.0,,1407100000.0,KDP,
2021-10-28,2021,10-Q,Q3,49779000000.0,1407260676.0,0.63,25949000000.0,156000000.0,8497000000.0,,1407200000.0,KDP,
2022-02-24,2021,10-K,FY,49779000000.0,1407260676.0,0.88,25949000000.0,1254000000.0,11120000000.0,,1406700000.0,KDP,
2022-04-28,2022,10-Q,Q1,50598000000.0,1418119197.0,0.23,25626000000.0,325000000.0,2902000000.0,,1409200000.0,KDP,
2022-07-28,2022,10-Q,Q2,50598000000.0,1418119197.0,0.54,25626000000.0,325000000.0,6042000000.0,,1413400000.0,KDP,
2022-10-27,2022,10-Q,Q3,50598000000.0,1418119197.0,0.91,25626000000.0,325000000.0,9292000000.0,,1414900000.0,KDP,
2023-02-23,2022,10-K,FY,50598000000.0,1418119197.0,0.93,25626000000.0,1325000000.0,11618000000.0,,1407200000.0,KDP,
2023-04-27,2023,10-Q,Q1,51837000000.0,1408394293.0,0.41,26712000000.0,585000000.0,3078000000.0,,1418200000.0,KDP,
2023-07-27,2023,10-Q,Q2,51837000000.0,1408394293.0,0.56,26712000000.0,585000000.0,6632000000.0,,1417800000.0,KDP,
2023-10-26,2023,10-Q,Q3,51837000000.0,1408394293.0,0.69,26712000000.0,585000000.0,10254000000.0,,1417300000.0,KDP,
2024-02-22,2023,10-K,FY,51837000000.0,1408394293.0,1.5,26712000000.0,2146000000.0,12683000000.0,,1415700000.0,KDP,
2024-04-25,2024,10-Q,Q1,52130000000.0,1390446043.0,0.33,26454000000.0,467000000.0,3353000000.0,,1406200000.0,KDP,
2024-07-25,2024,10-Q,Q2,52130000000.0,1390446043.0,0.69,26454000000.0,467000000.0,7142000000.0,,1403200000.0,KDP,
2024-10-24,2024,10-Q,Q3,52130000000.0,1390446043.0,1.05,26454000000.0,467000000.0,10947000000.0,,1401300000.0,KDP,
2025-02-25,2024,10-K,FY,52130000000.0,1390446043.0,1.01,26454000000.0,1436000000.0,14057000000.0,,1416800000.0,KDP,
2025-04-24,2025,10-Q,Q1,53430000000.0,1356664609.0,0.33,29187000000.0,454000000.0,3468000000.0,,1380700000.0,KDP,
2025-07-24,2025,10-Q,Q2,53430000000.0,1356664609.0,0.7,29187000000.0,454000000.0,7390000000.0,,1368200000.0,KDP,
2025-10-28,2025,10-Q,Q3,53430000000.0,1356664609.0,1.16,29187000000.0,454000000.0,11281000000.0,,1364200000.0,KDP,
2026-02-24,2025,10-K,FY,53430000000.0,1356664609.0,1.55,29187000000.0,2181000000.0,14814000000.0,,1399300000.0,KDP,
2009-08-10,2009,10-Q,Q2,101544000000.0,,-2.23,92659000000.0,-908000000.0,,,407875000.0,KEY,
2009-11-06,2009,10-Q,Q3,,,-2.19,,-944000000.0,,,435846000.0,KEY,
2010-03-01,2009,10-K,FY,,,2.32,,919000000.0,,,392013000.0,KEY,
2010-05-06,2010,10-Q,Q1,97834000000.0,,-1.09,87660000000.0,-488000000.0,,,492813000.0,KEY,
2010-08-06,2010,10-Q,Q2,97792000000.0,,-1.73,86732000000.0,-714000000.0,,,535080000.0,KEY,
2010-11-04,2010,10-Q,Q3,96989000000.0,,-2.14,85801000000.0,-1111000000.0,,,637805000.0,KEY,
2011-02-24,2010,10-K,FY,93287000000.0,,-3.36,82354000000.0,-1468000000.0,,,450039000.0,KEY,
2011-05-05,2011,10-Q,Q1,95303000000.0,,-0.11,84381000000.0,-55000000.0,,,874386000.0,KEY,
2011-08-04,2011,10-Q,Q2,94167000000.0,,-0.08,83095000000.0,15000000.0,,,874526000.0,KEY,
2011-11-03,2011,10-Q,Q3,94043000000.0,,0.13,82655000000.0,234000000.0,,,874495000.0,KEY,
2012-02-27,2011,10-K,FY,91843000000.0,,-2.34,80469000000.0,-1335000000.0,,,697155000.0,KEY,
2012-05-03,2012,10-Q,Q1,90438000000.0,,0.19,80741000000.0,263000000.0,,,881894000.0,KEY,
2012-08-02,2012,10-Q,Q2,88782000000.0,,0.44,79045000000.0,503000000.0,,,914911000.0,KEY,
2012-11-01,2012,10-Q,Q3,89262000000.0,,0.67,79344000000.0,720000000.0,,,926298000.0,KEY,
2013-02-26,2012,10-K,FY,88785000000.0,,0.44,78863000000.0,554000000.0,,,874748000.0,KEY,
2013-05-01,2013,10-Q,Q1,87431000000.0,,0.2,77315000000.0,200000000.0,,,949342000.0,KEY,
2013-08-05,2013,10-Q,Q2,86523000000.0,,0.45,76347000000.0,436000000.0,,,946995000.0,KEY,
2013-10-31,2013,10-Q,Q3,86950000000.0,,0.67,76671000000.0,655000000.0,,,943378000.0,KEY,
2014-02-26,2013,10-K,FY,89236000000.0,,0.87,78927000000.0,920000000.0,,,931934000.0,KEY,
2014-04-30,2014,10-Q,Q1,89198000000.0,,0.21,78819000000.0,204000000.0,,,920316000.0,KEY,
2014-08-04,2014,10-Q,Q2,90639000000.0,,0.43,80378000000.0,408000000.0,,,917008000.0,KEY,
2014-11-04,2014,10-Q,Q3,90708000000.0,,0.72,80472000000.0,680000000.0,,,911918000.0,KEY,
2015-03-02,2014,10-K,FY,92934000000.0,,0.89,82614000000.0,858000000.0,,,938941000.0,KEY,
2015-05-05,2015,10-Q,Q1,90802000000.0,,0.26,80383000000.0,242000000.0,,,884727000.0,KEY,
2015-08-03,2015,10-Q,Q2,91798000000.0,,0.51,81277000000.0,461000000.0,,,879986000.0,KEY,
2015-11-02,2015,10-Q,Q3,89784000000.0,,0.71,79281000000.0,647000000.0,,,875728000.0,KEY,
2016-02-24,2015,10-K,FY,93821000000.0,,0.97,83279000000.0,910000000.0,,,906524000.0,KEY,
2016-05-05,2016,10-Q,Q1,94204000000.0,,0.26,83591000000.0,233000000.0,,,848580000.0,KEY,
2016-08-05,2016,10-Q,Q2,94604000000.0,,0.53,84003000000.0,471000000.0,,,843992000.0,KEY,
2016-11-07,2016,10-Q,Q3,95420000000.0,,0.79,84703000000.0,690000000.0,,3161000000.0,839758000.0,KEY,
2017-02-28,2016,10-K,FY,95131000000.0,,0.99,84372000000.0,900000000.0,,4114000000.0,871464000.0,KEY,
2017-05-05,2017,10-Q,Q1,136453000000.0,,0.22,121213000000.0,188000000.0,,1043000000.0,827381000.0,KEY,
2017-08-04,2017,10-Q,Q2,136453000000.0,,0.45,121213000000.0,390000000.0,,2121000000.0,829640000.0,KEY,
2017-11-01,2017,10-Q,Q3,136453000000.0,,0.61,121213000000.0,562000000.0,,3458000000.0,880824000.0,KEY,
2018-02-26,2017,10-K,FY,136453000000.0,,1.05,121213000000.0,916000000.0,,4256000000.0,836846000.0,KEY,
2018-05-03,2018,10-Q,Q1,137698000000.0,,0.27,122673000000.0,324000000.0,320000000.0,1506000000.0,1068609000.0,KEY,
2018-08-02,2018,10-Q,Q2,137698000000.0,,0.63,122673000000.0,736000000.0,646000000.0,3146000000.0,1083486000.0,KEY,
2018-11-01,2018,10-Q,Q3,137698000000.0,,0.96,122673000000.0,1100000000.0,981000000.0,4700000000.0,1075296000.0,KEY,
2019-02-25,2018,10-K,FY,137698000000.0,,0.8,122673000000.0,791000000.0,1330000000.0,5024000000.0,927816000.0,KEY,
2019-05-03,2019,10-Q,Q1,139613000000.0,,0.38,124017000000.0,418000000.0,320000000.0,1553000000.0,1056037000.0,KEY,
2019-08-01,2019,10-Q,Q2,139613000000.0,,0.81,124017000000.0,900000000.0,646000000.0,3200000000.0,1054378000.0,KEY,
2019-10-31,2019,10-Q,Q3,139613000000.0,,1.26,124017000000.0,1382000000.0,981000000.0,4802000000.0,1048397000.0,KEY,
2020-02-26,2019,10-K,FY,139613000000.0,,1.13,124017000000.0,1296000000.0,1316000000.0,6308000000.0,1072078000.0,KEY,
2020-05-04,2020,10-Q,Q1,144988000000.0,,0.38,127950000000.0,407000000.0,292000000.0,1521000000.0,1006717000.0,KEY,
