ticker,date,filed_date,form,fiscal_period,company,industrykey,sectorkey,fiscal_year,Assets,CommonStockSharesOutstanding,GrossProfit,IncomeTaxExpenseBenefit,Liabilities,NetIncomeLoss,OperatingExpenses,OperatingIncomeLoss,WeightedAverageNumberOfSharesOutstandingBasic,Revenue,has_gross_profit,has_operating_income,has_operating_expenses,has_liabilities,has_revenue,has_common_stock_outstanding,has_weighted_avg_shares,quarter,year,close,volume
TUP,2017-09-30,2017-10-31,10-Q,Q3,TUP,,,2017,1093900000.0,,1093900000.0,1093900000.0,1093900000.0,1093900000.0,,1093900000.0,1093900000.0,1093900000.0,1,1,0,1,1,0,1,3,2017,,
TUP,2017-12-31,2018-02-27,10-K,FY,TUP,,,2017,1539400000.0,,1539400000.0,1539400000.0,1539400000.0,1539400000.0,,1539400000.0,1539400000.0,1539400000.0,1,1,0,1,1,0,1,4,2017,,
TUP,2018-03-31,2018-05-01,10-Q,Q1,TUP,,,2018,377100000.0,,377100000.0,377100000.0,377100000.0,377100000.0,,377100000.0,377100000.0,377100000.0,1,1,0,1,1,0,1,1,2018,,
TUP,2018-06-30,2018-07-31,10-Q,Q2,TUP,,,2018,767400000.0,,767400000.0,767400000.0,767400000.0,767400000.0,,767400000.0,767400000.0,767400000.0,1,1,0,1,1,0,1,2,2018,,
TUP,2018-09-30,2018-11-02,10-Q,Q3,TUP,,,2018,1124200000.0,,1124200000.0,1124200000.0,1124200000.0,1124200000.0,,1124200000.0,1124200000.0,1124200000.0,1,1,0,1,1,0,1,3,2018,,
TUP,2018-12-31,2019-02-26,10-K,FY,TUP,,,2018,1498400000.0,,1498400000.0,1498400000.0,1498400000.0,1498400000.0,,1498400000.0,1498400000.0,1498400000.0,1,1,0,1,1,0,1,4,2018,,
TUP,2019-03-31,2019-05-02,10-Q,Q1,TUP,,,2019,363600000.0,,363600000.0,363600000.0,363600000.0,363600000.0,,363600000.0,363600000.0,363600000.0,1,1,0,1,1,0,1,1,2019,,
TUP,2019-06-30,2019-08-01,10-Q,Q2,TUP,,,2019,725500000.0,,725500000.0,725500000.0,725500000.0,725500000.0,,725500000.0,725500000.0,725500000.0,1,1,0,1,1,0,1,2,2019,,
TUP,2019-09-30,2019-11-06,10-Q,Q3,TUP,,,2019,1047200000.0,,1047200000.0,1047200000.0,1047200000.0,1047200000.0,,1047200000.0,1047200000.0,1047200000.0,1,1,0,1,1,0,1,3,2019,,
TUP,2019-12-31,2020-03-12,10-K,FY,TUP,,,2019,1511500000.0,,1511500000.0,1511500000.0,1511500000.0,1511500000.0,,1511500000.0,1511500000.0,1511500000.0,1,1,0,1,1,0,1,4,2019,,
TUP,2020-03-31,2020-04-29,10-Q,Q1,TUP,,,2020,326100000.0,,326100000.0,326100000.0,326100000.0,326100000.0,,326100000.0,326100000.0,326100000.0,1,1,0,1,1,0,1,1,2020,,
TUP,2020-06-30,2020-07-29,10-Q,Q2,TUP,,,2020,646800000.0,,646800000.0,646800000.0,646800000.0,646800000.0,,646800000.0,646800000.0,646800000.0,1,1,0,1,1,0,1,2,2020,,
TUP,2020-09-30,2020-10-29,10-Q,Q3,TUP,,,2020,923400000.0,,923400000.0,923400000.0,923400000.0,923400000.0,,923400000.0,923400000.0,923400000.0,1,1,0,1,1,0,1,3,2020,,
TUP,2020-12-31,2021-03-10,10-K,FY,TUP,,,2020,1377500000.0,,1377500000.0,1377500000.0,1377500000.0,1377500000.0,,1377500000.0,1377500000.0,1377500000.0,1,1,0,1,1,0,1,4,2020,,
TUP,2021-03-31,2021-05-05,10-Q,Q1,TUP,,,2021,246200000.0,,246200000.0,246200000.0,246200000.0,246200000.0,,246200000.0,246200000.0,246200000.0,1,1,0,1,1,0,1,1,2021,,
TUP,2021-06-30,2021-08-05,10-Q,Q2,TUP,,,2021,510100000.0,,510100000.0,510100000.0,510100000.0,510100000.0,,510100000.0,510100000.0,510100000.0,1,1,0,1,1,0,1,2,2021,,
TUP,2021-09-30,2021-11-04,10-Q,Q3,TUP,,,2021,747400000.0,,747400000.0,747400000.0,747400000.0,747400000.0,,747400000.0,747400000.0,747400000.0,1,1,0,1,1,0,1,3,2021,,
TUP,2021-12-31,2022-02-23,10-K,FY,TUP,,,2021,1069800000.0,,1069800000.0,1069800000.0,1069800000.0,1069800000.0,,1069800000.0,1069800000.0,1069800000.0,1,1,0,1,1,0,1,4,2021,,
TUP,2022-03-31,2022-05-05,10-Q,Q1,TUP,,,2022,293600000.0,,293600000.0,293600000.0,293600000.0,293600000.0,,293600000.0,293600000.0,293600000.0,1,1,0,1,1,0,1,1,2022,,
TUP,2022-03-31,2022-08-04,10-Q,Q1,TUP,,,2022,579500000.0,,579500000.0,579500000.0,579500000.0,579500000.0,,579500000.0,579500000.0,579500000.0,1,1,0,1,1,0,1,1,2022,,
TUP,2022-09-30,2022-11-02,10-Q,Q3,TUP,,,2022,827400000.0,,827400000.0,827400000.0,827400000.0,827400000.0,,827400000.0,827400000.0,827400000.0,1,1,0,1,1,0,1,3,2022,,
TUP,2022-12-31,2023-10-13,10-K,FY,TUP,,,2022,1057100000.0,,1057100000.0,1057100000.0,1057100000.0,1057100000.0,,1057100000.0,1057100000.0,1057100000.0,1,1,0,1,1,0,1,4,2022,,
TUP,2023-03-31,2024-03-29,10-Q,Q1,TUP,,,2023,222000000.0,,222000000.0,222000000.0,222000000.0,222000000.0,,222000000.0,222000000.0,222000000.0,1,1,0,1,1,0,1,1,2023,,
TUP,2023-06-30,2024-03-29,10-Q,Q2,TUP,,,2023,440100000.0,,440100000.0,440100000.0,440100000.0,440100000.0,,440100000.0,440100000.0,440100000.0,1,1,0,1,1,0,1,2,2023,,
TUP,2023-09-30,2024-03-29,10-Q,Q3,TUP,,,2023,636300000.0,,636300000.0,636300000.0,636300000.0,636300000.0,,636300000.0,636300000.0,636300000.0,1,1,0,1,1,0,1,3,2023,,
UBER,2019-03-31,2019-06-04,10-Q,Q1,UBER,,,2019,2584000000.0,2584000000.0,,2584000000.0,2584000000.0,2584000000.0,,2584000000.0,2584000000.0,2584000000.0,0,1,0,1,1,1,1,1,2019,,
UBER,2019-06-30,2019-08-09,10-Q,Q2,UBER,software-application,technology,2019,5352000000.0,5352000000.0,,5352000000.0,5352000000.0,5352000000.0,,5352000000.0,5352000000.0,5352000000.0,0,1,0,1,1,1,1,2,2019,46.380001068115234,28657000.0
UBER,2019-09-30,2019-11-05,10-Q,Q3,UBER,software-application,technology,2019,8296000000.0,8296000000.0,,8296000000.0,8296000000.0,8296000000.0,,8296000000.0,8296000000.0,8296000000.0,0,1,0,1,1,1,1,3,2019,30.46999931335449,4986600.0
UBER,2019-12-31,2020-03-02,10-K,FY,UBER,software-application,technology,2019,7932000000.0,7932000000.0,,7932000000.0,7932000000.0,7932000000.0,,7932000000.0,7932000000.0,7932000000.0,0,1,0,1,1,1,1,4,2019,29.739999771118164,16228400.0
UBER,2020-03-31,2020-05-08,10-Q,Q1,UBER,software-application,technology,2020,3099000000.0,3099000000.0,,3099000000.0,3099000000.0,3099000000.0,,3099000000.0,3099000000.0,3099000000.0,0,1,0,1,1,1,1,1,2020,27.920000076293945,43126400.0
UBER,2020-06-30,2020-08-07,10-Q,Q2,UBER,software-application,technology,2020,6265000000.0,6265000000.0,,6265000000.0,6265000000.0,6265000000.0,,6265000000.0,6265000000.0,6265000000.0,0,1,0,1,1,1,1,2,2020,31.07999992370605,21282800.0
UBER,2020-09-30,2020-11-06,10-Q,Q3,UBER,software-application,technology,2020,10078000000.0,10078000000.0,,10078000000.0,10078000000.0,10078000000.0,,10078000000.0,10078000000.0,10078000000.0,0,1,0,1,1,1,1,3,2020,36.47999954223633,21386300.0
UBER,2020-12-31,2021-03-01,10-K,FY,UBER,software-application,technology,2020,10433000000.0,10433000000.0,,10433000000.0,10433000000.0,10433000000.0,,10433000000.0,10433000000.0,10433000000.0,0,1,0,1,1,1,1,4,2020,51.0,13282800.0
UBER,2021-03-31,2021-05-06,10-Q,Q1,UBER,software-application,technology,2021,3248000000.0,3248000000.0,,3248000000.0,3248000000.0,3248000000.0,,3248000000.0,3248000000.0,3248000000.0,0,1,0,1,1,1,1,1,2021,54.5099983215332,14760500.0
UBER,2021-06-30,2021-08-05,10-Q,Q2,UBER,software-application,technology,2021,5161000000.0,5161000000.0,,5161000000.0,5161000000.0,5161000000.0,,5161000000.0,5161000000.0,5161000000.0,0,1,0,1,1,1,1,2,2021,50.119998931884766,18069400.0
UBER,2021-09-30,2021-11-09,10-Q,Q3,UBER,software-application,technology,2021,7974000000.0,7974000000.0,,7974000000.0,7974000000.0,7974000000.0,,7974000000.0,7974000000.0,7974000000.0,0,1,0,1,1,1,1,3,2021,44.79999923706055,16650600.0
UBER,2021-12-31,2022-02-24,10-K,FY,UBER,software-application,technology,2021,13000000000.0,13000000000.0,,13000000000.0,13000000000.0,13000000000.0,,13000000000.0,13000000000.0,13000000000.0,0,1,0,1,1,1,1,4,2021,41.93000030517578,13746900.0
UBER,2022-03-31,2022-05-05,10-Q,Q1,UBER,software-application,technology,2022,2903000000.0,2903000000.0,,2903000000.0,2903000000.0,2903000000.0,,2903000000.0,2903000000.0,2903000000.0,0,1,0,1,1,1,1,1,2022,35.68000030517578,20608700.0
UBER,2022-06-30,2022-08-04,10-Q,Q2,UBER,software-application,technology,2022,6832000000.0,6832000000.0,,6832000000.0,6832000000.0,6832000000.0,,6832000000.0,6832000000.0,6832000000.0,0,1,0,1,1,1,1,2,2022,20.459999084472656,30882500.0
UBER,2022-09-30,2022-11-02,10-Q,Q3,UBER,software-application,technology,2022,11677000000.0,11677000000.0,,11677000000.0,11677000000.0,11677000000.0,,11677000000.0,11677000000.0,11677000000.0,0,1,0,1,1,1,1,3,2022,26.5,23894900.0
UBER,2022-12-31,2023-02-21,10-K,FY,UBER,software-application,technology,2022,11139000000.0,11139000000.0,,11139000000.0,11139000000.0,11139000000.0,,11139000000.0,11139000000.0,11139000000.0,0,1,0,1,1,1,1,4,2022,24.729999542236328,20474100.0
UBER,2023-03-31,2023-05-03,10-Q,Q1,UBER,software-application,technology,2023,6854000000.0,6854000000.0,,6854000000.0,6854000000.0,6854000000.0,,6854000000.0,6854000000.0,6854000000.0,0,1,0,1,1,1,1,1,2023,31.700000762939453,14824600.0
UBER,2023-06-30,2023-08-02,10-Q,Q2,UBER,software-application,technology,2023,14927000000.0,14927000000.0,,14927000000.0,14927000000.0,14927000000.0,,14927000000.0,14927000000.0,14927000000.0,0,1,0,1,1,1,1,2,2023,43.16999816894531,17589200.0
UBER,2023-09-30,2023-11-07,10-Q,Q3,UBER,software-application,technology,2023,23270000000.0,23270000000.0,,23270000000.0,23270000000.0,23270000000.0,,23270000000.0,23270000000.0,23270000000.0,0,1,0,1,1,1,1,3,2023,45.9900016784668,14247000.0
UBER,2023-12-31,2024-02-15,10-K,FY,UBER,software-application,technology,2023,17455000000.0,17455000000.0,,17455000000.0,17455000000.0,17455000000.0,,17455000000.0,17455000000.0,17455000000.0,0,1,0,1,1,1,1,4,2023,61.56999969482422,21615400.0
UBER,2024-03-31,2024-05-08,10-Q,Q1,UBER,software-application,technology,2024,8823000000.0,8823000000.0,,8823000000.0,8823000000.0,8823000000.0,,8823000000.0,8823000000.0,8823000000.0,0,1,0,1,1,1,1,1,2024,76.98999786376953,13421900.0
UBER,2024-06-30,2024-08-06,10-Q,Q2,UBER,software-application,technology,2024,18053000000.0,18053000000.0,,18053000000.0,18053000000.0,18053000000.0,,18053000000.0,18053000000.0,18053000000.0,0,1,0,1,1,1,1,2,2024,72.68000030517578,21375900.0
UBER,2024-09-30,2024-10-31,10-Q,Q3,UBER,software-application,technology,2024,27345000000.0,27345000000.0,,27345000000.0,27345000000.0,27345000000.0,,27345000000.0,27345000000.0,27345000000.0,0,1,0,1,1,1,1,3,2024,75.16000366210938,12991100.0
UBER,2024-12-31,2025-02-14,10-K,FY,UBER,software-application,technology,2024,31877000000.0,31877000000.0,,31877000000.0,31877000000.0,31877000000.0,,31877000000.0,31877000000.0,31877000000.0,0,1,0,1,1,1,1,4,2024,60.31999969482422,14487300.0
UBER,2025-03-31,2025-05-07,10-Q,Q1,UBER,software-application,technology,2025,10131000000.0,10131000000.0,,10131000000.0,10131000000.0,10131000000.0,,10131000000.0,10131000000.0,10131000000.0,0,1,0,1,1,1,1,1,2025,72.86000061035156,16033100.0
UBER,2025-06-30,2025-08-06,10-Q,Q2,UBER,software-application,technology,2025,20831000000.0,20831000000.0,,20831000000.0,20831000000.0,20831000000.0,,20831000000.0,20831000000.0,20831000000.0,0,1,0,1,1,1,1,2,2025,93.3000030517578,16155300.0
UBER,2025-09-30,2025-11-04,10-Q,Q3,UBER,software-application,technology,2025,32019000000.0,32019000000.0,,32019000000.0,32019000000.0,32019000000.0,,32019000000.0,32019000000.0,32019000000.0,0,1,0,1,1,1,1,3,2025,97.97000122070312,16793400.0
UBER,2025-12-31,2026-02-13,10-K,FY,UBER,software-application,technology,2025,37281000000.0,37281000000.0,,37281000000.0,37281000000.0,37281000000.0,,37281000000.0,37281000000.0,37281000000.0,0,1,0,1,1,1,1,4,2025,82.12000274658203,9500700.0
UDMY,2021-09-30,2021-12-09,10-Q,Q3,UDMY,,,2021,166208000.0,166208000.0,166208000.0,166208000.0,166208000.0,166208000.0,166208000.0,166208000.0,166208000.0,,1,1,1,1,0,1,1,3,2021,,
UDMY,2021-12-31,2022-03-25,10-K,FY,UDMY,education-training-services,consumer-defensive,2021,132817000.0,132817000.0,132817000.0,132817000.0,132817000.0,132817000.0,132817000.0,132817000.0,132817000.0,,1,1,1,1,0,1,1,4,2021,19.540000915527344,255300.0
UDMY,2022-03-31,2022-05-04,10-Q,Q1,UDMY,education-training-services,consumer-defensive,2022,66627000.0,66627000.0,66627000.0,66627000.0,66627000.0,66627000.0,66627000.0,66627000.0,66627000.0,,1,1,1,1,0,1,1,1,2022,12.460000038146973,526600.0
UDMY,2022-06-30,2022-08-03,10-Q,Q2,UDMY,education-training-services,consumer-defensive,2022,136727000.0,136727000.0,136727000.0,136727000.0,136727000.0,136727000.0,136727000.0,136727000.0,136727000.0,,1,1,1,1,0,1,1,2,2022,10.210000038146973,598900.0
UDMY,2022-09-30,2022-11-02,10-Q,Q3,UDMY,education-training-services,consumer-defensive,2022,208304000.0,208304000.0,208304000.0,208304000.0,208304000.0,208304000.0,208304000.0,208304000.0,208304000.0,,1,1,1,1,0,1,1,3,2022,12.09000015258789,491000.0
UDMY,2022-12-31,2023-02-27,10-K,FY,UDMY,education-training-services,consumer-defensive,2022,220646000.0,220646000.0,220646000.0,220646000.0,220646000.0,220646000.0,220646000.0,220646000.0,220646000.0,,1,1,1,1,0,1,1,4,2022,10.550000190734863,565000.0
UDMY,2023-03-31,2023-05-03,10-Q,Q1,UDMY,education-training-services,consumer-defensive,2023,85785000.0,85785000.0,85785000.0,85785000.0,85785000.0,85785000.0,85785000.0,85785000.0,85785000.0,,1,1,1,1,0,1,1,1,2023,8.829999923706055,416300.0
UDMY,2023-06-30,2023-08-03,10-Q,Q2,UDMY,education-training-services,consumer-defensive,2023,173085000.0,173085000.0,173085000.0,173085000.0,173085000.0,173085000.0,173085000.0,173085000.0,173085000.0,,1,1,1,1,0,1,1,2,2023,10.729999542236328,468500.0
UDMY,2023-09-30,2023-11-02,10-Q,Q3,UDMY,education-training-services,consumer-defensive,2023,262437000.0,262437000.0,262437000.0,262437000.0,262437000.0,262437000.0,262437000.0,262437000.0,262437000.0,,1,1,1,1,0,1,1,3,2023,9.5,539100.0
UDMY,2023-12-31,2024-02-26,10-K,FY,UDMY,education-training-services,consumer-defensive,2023,279633000.0,279633000.0,279633000.0,279633000.0,279633000.0,279633000.0,279633000.0,279633000.0,279633000.0,,1,1,1,1,0,1,1,4,2023,14.729999542236328,690800.0
UDMY,2024-03-31,2024-05-06,10-Q,Q1,UDMY,education-training-services,consumer-defensive,2024,99729000.0,99729000.0,99729000.0,99729000.0,99729000.0,99729000.0,99729000.0,99729000.0,99729000.0,,1,1,1,1,0,1,1,1,2024,10.979999542236328,718600.0
UDMY,2024-06-30,2024-08-01,10-Q,Q2,UDMY,education-training-services,consumer-defensive,2024,202031000.0,202031000.0,202031000.0,202031000.0,202031000.0,202031000.0,202031000.0,202031000.0,202031000.0,,1,1,1,1,0,1,1,2,2024,8.630000114440918,2010800.0
UDMY,2024-09-30,2024-10-31,10-Q,Q3,UDMY,education-training-services,consumer-defensive,2024,309489000.0,309489000.0,309489000.0,309489000.0,309489000.0,309489000.0,309489000.0,309489000.0,309489000.0,,1,1,1,1,0,1,1,3,2024,7.440000057220459,1093500.0
UDMY,2024-12-31,2025-02-19,10-K,FY,UDMY,education-training-services,consumer-defensive,2024,353777000.0,353777000.0,353777000.0,353777000.0,353777000.0,353777000.0,353777000.0,353777000.0,353777000.0,,1,1,1,1,0,1,1,4,2024,8.229999542236328,475600.0
UDMY,2025-03-31,2025-05-01,10-Q,Q1,UDMY,education-training-services,consumer-defensive,2025,120564000.0,120564000.0,120564000.0,120564000.0,120564000.0,120564000.0,120564000.0,120564000.0,120564000.0,,1,1,1,1,0,1,1,1,2025,7.760000228881836,1791000.0
UDMY,2025-06-30,2025-07-31,10-Q,Q2,UDMY,education-training-services,consumer-defensive,2025,241680000.0,241680000.0,241680000.0,241680000.0,241680000.0,241680000.0,241680000.0,241680000.0,241680000.0,,1,1,1,1,0,1,1,2,2025,7.03000020980835,1087900.0
UDMY,2025-09-30,2025-10-30,10-Q,Q3,UDMY,education-training-services,consumer-defensive,2025,364735000.0,364735000.0,364735000.0,364735000.0,364735000.0,364735000.0,364735000.0,364735000.0,364735000.0,,1,1,1,1,0,1,1,3,2025,7.010000228881836,1683700.0
UDMY,2025-12-31,2026-02-19,10-K,FY,UDMY,education-training-services,consumer-defensive,2025,419339000.0,419339000.0,419339000.0,419339000.0,419339000.0,419339000.0,419339000.0,419339000.0,419339000.0,,1,1,1,1,0,1,1,4,2025,5.760000228881836,2855200.0
UPWK,2018-09-30,2018-11-08,10-Q,Q3,UPWK,,,2018,99946000.0,99946000.0,99946000.0,99946000.0,99946000.0,99946000.0,99946000.0,99946000.0,99946000.0,99946000.0,1,1,1,1,1,1,1,3,2018,,
UPWK,2018-12-31,2019-03-07,10-K,FY,UPWK,internet-content-information,communication-services,2018,101867000.0,101867000.0,101867000.0,101867000.0,101867000.0,101867000.0,101867000.0,101867000.0,101867000.0,101867000.0,1,1,1,1,1,1,1,4,2018,18.11000061035156,337200.0
UPWK,2019-03-31,2019-05-08,10-Q,Q1,UPWK,internet-content-information,communication-services,2019,39601000.0,39601000.0,39601000.0,39601000.0,39601000.0,39601000.0,39601000.0,39601000.0,39601000.0,39601000.0,1,1,1,1,1,1,1,1,2019,19.13999938964844,1189400.0
UPWK,2019-06-30,2019-08-07,10-Q,Q2,UPWK,internet-content-information,communication-services,2019,81825000.0,81825000.0,81825000.0,81825000.0,81825000.0,81825000.0,81825000.0,81825000.0,81825000.0,81825000.0,1,1,1,1,1,1,1,2,2019,16.079999923706055,6966900.0
UPWK,2019-09-30,2019-11-06,10-Q,Q3,UPWK,internet-content-information,communication-services,2019,125434000.0,125434000.0,125434000.0,125434000.0,125434000.0,125434000.0,125434000.0,125434000.0,125434000.0,125434000.0,1,1,1,1,1,1,1,3,2019,13.3100004196167,1698000.0
UPWK,2019-12-31,2020-03-02,10-K,FY,UPWK,internet-content-information,communication-services,2019,137109000.0,137109000.0,137109000.0,137109000.0,137109000.0,137109000.0,137109000.0,137109000.0,137109000.0,137109000.0,1,1,1,1,1,1,1,4,2019,10.670000076293944,1182600.0
UPWK,2020-03-31,2020-05-06,10-Q,Q1,UPWK,internet-content-information,communication-services,2020,47351000.0,47351000.0,47351000.0,47351000.0,47351000.0,47351000.0,47351000.0,47351000.0,47351000.0,47351000.0,1,1,1,1,1,1,1,1,2020,6.449999809265137,1271400.0
UPWK,2020-06-30,2020-08-04,10-Q,Q2,UPWK,internet-content-information,communication-services,2020,99546000.0,99546000.0,99546000.0,99546000.0,99546000.0,99546000.0,99546000.0,99546000.0,99546000.0,99546000.0,1,1,1,1,1,1,1,2,2020,14.4399995803833,3574600.0
UPWK,2020-09-30,2020-11-04,10-Q,Q3,UPWK,internet-content-information,communication-services,2020,155067000.0,155067000.0,155067000.0,155067000.0,155067000.0,155067000.0,155067000.0,155067000.0,155067000.0,155067000.0,1,1,1,1,1,1,1,3,2020,17.440000534057617,2331400.0
UPWK,2020-12-31,2021-02-24,10-K,FY,UPWK,internet-content-information,communication-services,2020,171896000.0,171896000.0,171896000.0,171896000.0,171896000.0,171896000.0,171896000.0,171896000.0,171896000.0,171896000.0,1,1,1,1,1,1,1,4,2020,34.52000045776367,1485200.0
UPWK,2021-03-31,2021-05-04,10-Q,Q1,UPWK,internet-content-information,communication-services,2021,59711000.0,59711000.0,59711000.0,59711000.0,59711000.0,59711000.0,59711000.0,59711000.0,59711000.0,59711000.0,1,1,1,1,1,1,1,1,2021,44.77000045776367,1214800.0
UPWK,2021-06-30,2021-07-29,10-Q,Q2,UPWK,internet-content-information,communication-services,2021,121834000.0,121834000.0,121834000.0,121834000.0,121834000.0,121834000.0,121834000.0,121834000.0,121834000.0,121834000.0,1,1,1,1,1,1,1,2,2021,58.290000915527344,1805600.0
UPWK,2021-09-30,2021-10-27,10-Q,Q3,UPWK,internet-content-information,communication-services,2021,191986000.0,191986000.0,191986000.0,191986000.0,191986000.0,191986000.0,191986000.0,191986000.0,191986000.0,191986000.0,1,1,1,1,1,1,1,3,2021,45.02999877929688,1824100.0
UPWK,2021-12-31,2022-02-15,10-K,FY,UPWK,internet-content-information,communication-services,2021,212418000.0,212418000.0,212418000.0,212418000.0,212418000.0,212418000.0,212418000.0,212418000.0,212418000.0,212418000.0,1,1,1,1,1,1,1,4,2021,34.15999984741211,672300.0
UPWK,2022-03-31,2022-04-27,10-Q,Q1,UPWK,internet-content-information,communication-services,2022,83178000.0,83178000.0,83178000.0,83178000.0,83178000.0,83178000.0,83178000.0,83178000.0,83178000.0,83178000.0,1,1,1,1,1,1,1,1,2022,23.239999771118164,567100.0
UPWK,2022-06-30,2022-07-27,10-Q,Q2,UPWK,internet-content-information,communication-services,2022,174276000.0,174276000.0,174276000.0,174276000.0,174276000.0,174276000.0,174276000.0,174276000.0,174276000.0,174276000.0,1,1,1,1,1,1,1,2,2022,20.68000030517578,1299300.0
UPWK,2022-09-30,2022-10-26,10-Q,Q3,UPWK,internet-content-information,communication-services,2022,267484000.0,267484000.0,267484000.0,267484000.0,267484000.0,267484000.0,267484000.0,267484000.0,267484000.0,267484000.0,1,1,1,1,1,1,1,3,2022,13.619999885559082,867500.0
UPWK,2022-12-31,2023-02-16,10-K,FY,UPWK,internet-content-information,communication-services,2022,269361000.0,269361000.0,269361000.0,269361000.0,269361000.0,269361000.0,269361000.0,269361000.0,269361000.0,269361000.0,1,1,1,1,1,1,1,4,2022,10.4399995803833,1120800.0
UPWK,2023-03-31,2023-05-03,10-Q,Q1,UPWK,internet-content-information,communication-services,2023,103421000.0,103421000.0,103421000.0,103421000.0,103421000.0,103421000.0,103421000.0,103421000.0,103421000.0,103421000.0,1,1,1,1,1,1,1,1,2023,11.31999969482422,1335800.0
UPWK,2023-06-30,2023-08-02,10-Q,Q2,UPWK,internet-content-information,communication-services,2023,219462000.0,219462000.0,219462000.0,219462000.0,219462000.0,219462000.0,219462000.0,219462000.0,219462000.0,219462000.0,1,1,1,1,1,1,1,2,2023,9.34000015258789,1471100.0
UPWK,2023-09-30,2023-11-07,10-Q,Q3,UPWK,internet-content-information,communication-services,2023,337633000.0,337633000.0,337633000.0,337633000.0,337633000.0,337633000.0,337633000.0,337633000.0,337633000.0,337633000.0,1,1,1,1,1,1,1,3,2023,11.359999656677246,2809900.0
UPWK,2023-12-31,2024-02-15,10-K,FY,UPWK,internet-content-information,communication-services,2023,367289000.0,367289000.0,367289000.0,367289000.0,367289000.0,367289000.0,367289000.0,367289000.0,367289000.0,367289000.0,1,1,1,1,1,1,1,4,2023,14.869999885559082,1535700.0
UPWK,2024-03-31,2024-05-01,10-Q,Q1,UPWK,internet-content-information,communication-services,2024,120431000.0,120431000.0,120431000.0,120431000.0,120431000.0,120431000.0,120431000.0,120431000.0,120431000.0,120431000.0,1,1,1,1,1,1,1,1,2024,12.260000228881836,2753500.0
UPWK,2024-06-30,2024-08-07,10-Q,Q2,UPWK,internet-content-information,communication-services,2024,248160000.0,248160000.0,248160000.0,248160000.0,248160000.0,248160000.0,248160000.0,248160000.0,248160000.0,248160000.0,1,1,1,1,1,1,1,2,2024,10.75,2833200.0
UPWK,2024-09-30,2024-11-06,10-Q,Q3,UPWK,internet-content-information,communication-services,2024,380620000.0,380620000.0,380620000.0,380620000.0,380620000.0,380620000.0,380620000.0,380620000.0,380620000.0,380620000.0,1,1,1,1,1,1,1,3,2024,10.449999809265137,994700.0
UPWK,2024-12-31,2025-02-13,10-K,FY,UPWK,internet-content-information,communication-services,2024,457916000.0,457916000.0,457916000.0,457916000.0,457916000.0,457916000.0,457916000.0,457916000.0,457916000.0,457916000.0,1,1,1,1,1,1,1,4,2024,16.350000381469727,1107900.0
UPWK,2025-03-31,2025-05-05,10-Q,Q1,UPWK,internet-content-information,communication-services,2025,146744000.0,146744000.0,146744000.0,146744000.0,146744000.0,146744000.0,146744000.0,146744000.0,146744000.0,146744000.0,1,1,1,1,1,1,1,1,2025,13.050000190734863,1488900.0
UPWK,2025-06-30,2025-08-06,10-Q,Q2,UPWK,internet-content-information,communication-services,2025,296021000.0,296021000.0,296021000.0,296021000.0,296021000.0,296021000.0,296021000.0,296021000.0,296021000.0,296021000.0,1,1,1,1,1,1,1,2,2025,13.4399995803833,2960800.0
UPWK,2025-09-30,2025-11-04,10-Q,Q3,UPWK,internet-content-information,communication-services,2025,446389000.0,446389000.0,446389000.0,446389000.0,446389000.0,446389000.0,446389000.0,446389000.0,446389000.0,446389000.0,1,1,1,1,1,1,1,3,2025,18.56999969482422,2260100.0
UPWK,2025-12-31,2026-02-13,10-K,FY,UPWK,internet-content-information,communication-services,2025,518686000.0,518686000.0,518686000.0,518686000.0,518686000.0,518686000.0,518686000.0,518686000.0,518686000.0,518686000.0,1,1,1,1,1,1,1,4,2025,19.549999237060547,2662600.0
USNA,2011-06-30,2011-08-10,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2011,199343000.0,199343000.0,199343000.0,199343000.0,199343000.0,199343000.0,199343000.0,199343000.0,199343000.0,199343000.0,1,1,1,1,1,1,1,2,2011,15.640000343322754,1313800.0
USNA,2011-09-30,2011-11-09,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2011,309192000.0,309192000.0,309192000.0,309192000.0,309192000.0,309192000.0,309192000.0,309192000.0,309192000.0,309192000.0,1,1,1,1,1,1,1,3,2011,13.75,126800.0
USNA,2011-12-31,2012-03-14,10-K,FY,USNA,packaged-foods,consumer-defensive,2011,347137000.0,347137000.0,347137000.0,347137000.0,347137000.0,347137000.0,347137000.0,347137000.0,347137000.0,347137000.0,1,1,1,1,1,1,1,4,2011,15.1850004196167,76600.0
USNA,2012-03-31,2012-05-10,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2012,117904000.0,117904000.0,117904000.0,117904000.0,117904000.0,117904000.0,117904000.0,117904000.0,117904000.0,117904000.0,1,1,1,1,1,1,1,1,2012,18.665000915527344,46000.0
USNA,2012-06-30,2012-08-08,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2012,240621000.0,240621000.0,240621000.0,240621000.0,240621000.0,240621000.0,240621000.0,240621000.0,240621000.0,240621000.0,1,1,1,1,1,1,1,2,2012,20.559999465942383,141800.0
