Date,Week,Month,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume,Close_lag1,Volume_lag1
2022-10-23,42,10,4,2022,Upwork,UPWK,internet-content-information,communication-services,12.40999984741211,3996500.0,12.34000015258789,692200.0
2022-10-30,43,10,4,2022,Upwork,UPWK,internet-content-information,communication-services,13.399999618530273,1644500.0,12.40999984741211,3996500.0
2022-11-06,44,11,4,2022,Upwork,UPWK,internet-content-information,communication-services,12.239999771118164,1414100.0,13.399999618530273,1644500.0
2022-11-13,45,11,4,2022,Upwork,UPWK,internet-content-information,communication-services,14.850000381469727,3580400.0,12.239999771118164,1414100.0
2022-11-20,46,11,4,2022,Upwork,UPWK,internet-content-information,communication-services,12.15999984741211,1457700.0,14.850000381469727,3580400.0
2022-11-27,47,11,4,2022,Upwork,UPWK,internet-content-information,communication-services,11.789999961853027,490100.0,12.15999984741211,1457700.0
2022-12-04,48,12,4,2022,Upwork,UPWK,internet-content-information,communication-services,12.380000114440918,1130100.0,11.789999961853027,490100.0
2022-12-11,49,12,4,2022,Upwork,UPWK,internet-content-information,communication-services,11.25,734900.0,12.380000114440918,1130100.0
2022-12-18,50,12,4,2022,Upwork,UPWK,internet-content-information,communication-services,10.890000343322754,1549100.0,11.25,734900.0
2022-12-25,51,12,4,2022,Upwork,UPWK,internet-content-information,communication-services,10.430000305175781,1049000.0,10.890000343322754,1549100.0
2023-01-01,52,1,1,2023,Upwork,UPWK,internet-content-information,communication-services,10.4399995803833,1120800.0,10.430000305175781,1049000.0
2023-01-08,1,1,1,2023,Upwork,UPWK,internet-content-information,communication-services,11.399999618530273,956900.0,10.4399995803833,1120800.0
2023-01-15,2,1,1,2023,Upwork,UPWK,internet-content-information,communication-services,12.600000381469727,904500.0,11.399999618530273,956900.0
2023-01-22,3,1,1,2023,Upwork,UPWK,internet-content-information,communication-services,12.520000457763672,1156300.0,12.600000381469727,904500.0
2023-01-29,4,1,1,2023,Upwork,UPWK,internet-content-information,communication-services,13.100000381469727,818600.0,12.520000457763672,1156300.0
2023-02-05,5,2,1,2023,Upwork,UPWK,internet-content-information,communication-services,13.760000228881836,1058500.0,13.100000381469727,818600.0
2023-02-12,6,2,1,2023,Upwork,UPWK,internet-content-information,communication-services,12.5,1161700.0,13.760000228881836,1058500.0
2023-02-19,7,2,1,2023,Upwork,UPWK,internet-content-information,communication-services,11.720000267028809,3027700.0,12.5,1161700.0
2023-02-26,8,2,1,2023,Upwork,UPWK,internet-content-information,communication-services,11.020000457763672,1538800.0,11.720000267028809,3027700.0
2023-03-05,9,3,1,2023,Upwork,UPWK,internet-content-information,communication-services,12.210000038146973,890200.0,11.020000457763672,1538800.0
2023-03-12,10,3,1,2023,Upwork,UPWK,internet-content-information,communication-services,10.619999885559082,1402300.0,12.210000038146973,890200.0
2023-03-19,11,3,1,2023,Upwork,UPWK,internet-content-information,communication-services,10.039999961853027,1773700.0,10.619999885559082,1402300.0
2023-03-26,12,3,1,2023,Upwork,UPWK,internet-content-information,communication-services,11.470000267028809,1997300.0,10.039999961853027,1773700.0
2023-04-02,13,4,2,2023,Upwork,UPWK,internet-content-information,communication-services,11.319999694824219,1335800.0,11.470000267028809,1997300.0
2023-04-09,14,4,2,2023,Upwork,UPWK,internet-content-information,communication-services,10.329999923706055,1461500.0,11.319999694824219,1335800.0
2023-04-16,15,4,2,2023,Upwork,UPWK,internet-content-information,communication-services,10.329999923706055,1062000.0,10.329999923706055,1461500.0
2023-04-23,16,4,2,2023,Upwork,UPWK,internet-content-information,communication-services,10.600000381469727,1044200.0,10.329999923706055,1062000.0
2023-04-30,17,4,2,2023,Upwork,UPWK,internet-content-information,communication-services,9.569999694824219,1418400.0,10.600000381469727,1044200.0
2023-05-07,18,5,2,2023,Upwork,UPWK,internet-content-information,communication-services,8.0,4126300.0,9.569999694824219,1418400.0
2023-05-14,19,5,2,2023,Upwork,UPWK,internet-content-information,communication-services,8.0,2709200.0,8.0,4126300.0
2023-05-21,20,5,2,2023,Upwork,UPWK,internet-content-information,communication-services,8.020000457763672,1482100.0,8.0,2709200.0
2023-05-28,21,5,2,2023,Upwork,UPWK,internet-content-information,communication-services,7.849999904632568,1620300.0,8.020000457763672,1482100.0
2023-06-04,22,6,2,2023,Upwork,UPWK,internet-content-information,communication-services,8.779999732971191,8941000.0,7.849999904632568,1620300.0
2023-06-11,23,6,2,2023,Upwork,UPWK,internet-content-information,communication-services,8.5,1734400.0,8.779999732971191,8941000.0
2023-06-18,24,6,2,2023,Upwork,UPWK,internet-content-information,communication-services,9.359999656677246,1434400.0,8.5,1734400.0
2023-06-25,25,6,2,2023,Upwork,UPWK,internet-content-information,communication-services,8.930000305175781,1696800.0,9.359999656677246,1434400.0
2023-07-02,26,7,3,2023,Upwork,UPWK,internet-content-information,communication-services,9.34000015258789,1471100.0,8.930000305175781,1696800.0
2023-07-09,27,7,3,2023,Upwork,UPWK,internet-content-information,communication-services,9.119999885559082,1177900.0,9.34000015258789,1471100.0
2023-07-16,28,7,3,2023,Upwork,UPWK,internet-content-information,communication-services,10.75,1105900.0,9.119999885559082,1177900.0
2023-07-23,29,7,3,2023,Upwork,UPWK,internet-content-information,communication-services,10.069999694824219,929200.0,10.75,1105900.0
2023-07-30,30,7,3,2023,Upwork,UPWK,internet-content-information,communication-services,10.359999656677246,2081500.0,10.069999694824219,929200.0
2023-08-06,31,8,3,2023,Upwork,UPWK,internet-content-information,communication-services,14.800000190734863,9231900.0,10.359999656677246,2081500.0
2023-08-13,32,8,3,2023,Upwork,UPWK,internet-content-information,communication-services,14.329999923706055,1527900.0,14.800000190734863,9231900.0
2023-08-20,33,8,3,2023,Upwork,UPWK,internet-content-information,communication-services,13.899999618530273,2586700.0,14.329999923706055,1527900.0
2023-08-27,34,8,3,2023,Upwork,UPWK,internet-content-information,communication-services,14.75,1921000.0,13.899999618530273,2586700.0
2023-09-03,35,9,3,2023,Upwork,UPWK,internet-content-information,communication-services,14.960000038146973,2034200.0,14.75,1921000.0
2023-09-10,36,9,3,2023,Upwork,UPWK,internet-content-information,communication-services,14.3100004196167,1121500.0,14.960000038146973,2034200.0
2023-09-17,37,9,3,2023,Upwork,UPWK,internet-content-information,communication-services,13.210000038146973,1820000.0,14.3100004196167,1121500.0
2023-09-24,38,9,3,2023,Upwork,UPWK,internet-content-information,communication-services,11.4399995803833,2148200.0,13.210000038146973,1820000.0
2023-10-01,39,10,4,2023,Upwork,UPWK,internet-content-information,communication-services,11.359999656677246,2809900.0,11.4399995803833,2148200.0
2023-10-08,40,10,4,2023,Upwork,UPWK,internet-content-information,communication-services,11.109999656677246,1624500.0,11.359999656677246,2809900.0
2023-10-15,41,10,4,2023,Upwork,UPWK,internet-content-information,communication-services,11.119999885559082,1098500.0,11.109999656677246,1624500.0
2023-10-22,42,10,4,2023,Upwork,UPWK,internet-content-information,communication-services,10.920000076293945,1112500.0,11.119999885559082,1098500.0
2023-10-29,43,10,4,2023,Upwork,UPWK,internet-content-information,communication-services,10.3100004196167,1047200.0,10.920000076293945,1112500.0
2023-11-05,44,11,4,2023,Upwork,UPWK,internet-content-information,communication-services,11.270000457763672,1955700.0,10.3100004196167,1047200.0
2023-11-12,45,11,4,2023,Upwork,UPWK,internet-content-information,communication-services,13.800000190734863,3650800.0,11.270000457763672,1955700.0
2023-11-19,46,11,4,2023,Upwork,UPWK,internet-content-information,communication-services,14.319999694824219,1912500.0,13.800000190734863,3650800.0
2023-11-26,47,11,4,2023,Upwork,UPWK,internet-content-information,communication-services,14.25,932800.0,14.319999694824219,1912500.0
2023-12-03,48,12,4,2023,Upwork,UPWK,internet-content-information,communication-services,14.279999732971191,2220400.0,14.25,932800.0
2023-12-10,49,12,4,2023,Upwork,UPWK,internet-content-information,communication-services,14.0600004196167,1160800.0,14.279999732971191,2220400.0
2023-12-17,50,12,4,2023,Upwork,UPWK,internet-content-information,communication-services,14.800000190734863,2348900.0,14.0600004196167,1160800.0
2023-12-24,51,12,4,2023,Upwork,UPWK,internet-content-information,communication-services,14.630000114440918,1126000.0,14.800000190734863,2348900.0
2023-12-31,52,12,4,2023,Upwork,UPWK,internet-content-information,communication-services,14.869999885559082,1535700.0,14.630000114440918,1126000.0
2024-01-07,1,1,1,2024,Upwork,UPWK,internet-content-information,communication-services,14.050000190734863,1372400.0,14.869999885559082,1535700.0
2024-01-14,2,1,1,2024,Upwork,UPWK,internet-content-information,communication-services,14.869999885559082,1225100.0,14.050000190734863,1372400.0
2024-01-21,3,1,1,2024,Upwork,UPWK,internet-content-information,communication-services,14.520000457763672,1352300.0,14.869999885559082,1225100.0
2024-01-28,4,1,1,2024,Upwork,UPWK,internet-content-information,communication-services,14.069999694824219,1158700.0,14.520000457763672,1352300.0
2024-02-04,5,2,1,2024,Upwork,UPWK,internet-content-information,communication-services,14.149999618530273,1332000.0,14.069999694824219,1158700.0
2024-02-11,6,2,1,2024,Upwork,UPWK,internet-content-information,communication-services,14.460000038146973,2105200.0,14.149999618530273,1332000.0
2024-02-18,7,2,1,2024,Upwork,UPWK,internet-content-information,communication-services,13.729999542236328,2966800.0,14.460000038146973,2105200.0
2024-02-25,8,2,1,2024,Upwork,UPWK,internet-content-information,communication-services,13.199999809265137,1855500.0,13.729999542236328,2966800.0
2024-03-03,9,3,1,2024,Upwork,UPWK,internet-content-information,communication-services,13.5,2351400.0,13.199999809265137,1855500.0
2024-03-10,10,3,1,2024,Upwork,UPWK,internet-content-information,communication-services,12.930000305175781,1430300.0,13.5,2351400.0
2024-03-17,11,3,1,2024,Upwork,UPWK,internet-content-information,communication-services,11.960000038146973,2474100.0,12.930000305175781,1430300.0
2024-03-24,12,3,1,2024,Upwork,UPWK,internet-content-information,communication-services,12.300000190734863,1644500.0,11.960000038146973,2474100.0
2024-03-31,13,3,1,2024,Upwork,UPWK,internet-content-information,communication-services,12.260000228881836,2753500.0,12.300000190734863,1644500.0
2024-04-07,14,4,2,2024,Upwork,UPWK,internet-content-information,communication-services,11.90999984741211,2128200.0,12.260000228881836,2753500.0
2024-04-14,15,4,2,2024,Upwork,UPWK,internet-content-information,communication-services,11.630000114440918,1445700.0,11.90999984741211,2128200.0
2024-04-21,16,4,2,2024,Upwork,UPWK,internet-content-information,communication-services,11.130000114440918,1376200.0,11.630000114440918,1445700.0
2024-04-28,17,4,2,2024,Upwork,UPWK,internet-content-information,communication-services,11.5600004196167,1093800.0,11.130000114440918,1376200.0
2024-05-05,18,5,2,2024,Upwork,UPWK,internet-content-information,communication-services,12.890000343322754,2468200.0,11.5600004196167,1093800.0
2024-05-12,19,5,2,2024,Upwork,UPWK,internet-content-information,communication-services,11.920000076293945,1505200.0,12.890000343322754,2468200.0
2024-05-19,20,5,2,2024,Upwork,UPWK,internet-content-information,communication-services,11.90999984741211,1089000.0,11.920000076293945,1505200.0
2024-05-26,21,5,2,2024,Upwork,UPWK,internet-content-information,communication-services,11.140000343322754,1490600.0,11.90999984741211,1089000.0
2024-06-02,22,6,2,2024,Upwork,UPWK,internet-content-information,communication-services,10.569999694824219,2856500.0,11.140000343322754,1490600.0
2024-06-09,23,6,2,2024,Upwork,UPWK,internet-content-information,communication-services,10.720000267028809,1345300.0,10.569999694824219,2856500.0
2024-06-16,24,6,2,2024,Upwork,UPWK,internet-content-information,communication-services,10.390000343322754,1466000.0,10.720000267028809,1345300.0
2024-06-23,25,6,2,2024,Upwork,UPWK,internet-content-information,communication-services,10.479999542236328,3306500.0,10.390000343322754,1466000.0
2024-06-30,26,6,2,2024,Upwork,UPWK,internet-content-information,communication-services,10.75,2833200.0,10.479999542236328,3306500.0
2024-07-07,27,7,3,2024,Upwork,UPWK,internet-content-information,communication-services,10.90999984741211,1411500.0,10.75,2833200.0
2024-07-14,28,7,3,2024,Upwork,UPWK,internet-content-information,communication-services,11.390000343322754,1860100.0,10.90999984741211,1411500.0
2024-07-21,29,7,3,2024,Upwork,UPWK,internet-content-information,communication-services,11.4399995803833,1395400.0,11.390000343322754,1860100.0
2024-07-28,30,7,3,2024,Upwork,UPWK,internet-content-information,communication-services,11.350000381469727,1441700.0,11.4399995803833,1395400.0
2024-08-04,31,8,3,2024,Upwork,UPWK,internet-content-information,communication-services,10.699999809265137,1707200.0,11.350000381469727,1441700.0
2024-08-11,32,8,3,2024,Upwork,UPWK,internet-content-information,communication-services,9.329999923706055,4291900.0,10.699999809265137,1707200.0
2024-08-18,33,8,3,2024,Upwork,UPWK,internet-content-information,communication-services,9.779999732971191,2483200.0,9.329999923706055,4291900.0
2024-08-25,34,8,3,2024,Upwork,UPWK,internet-content-information,communication-services,10.020000457763672,1926400.0,9.779999732971191,2483200.0
2024-09-01,35,9,3,2024,Upwork,UPWK,internet-content-information,communication-services,9.640000343322754,1691500.0,10.020000457763672,1926400.0
2024-09-08,36,9,3,2024,Upwork,UPWK,internet-content-information,communication-services,9.510000228881836,1668900.0,9.640000343322754,1691500.0
2024-09-15,37,9,3,2024,Upwork,UPWK,internet-content-information,communication-services,10.239999771118164,2188300.0,9.510000228881836,1668900.0
2024-09-22,38,9,3,2024,Upwork,UPWK,internet-content-information,communication-services,10.710000038146973,1797000.0,10.239999771118164,2188300.0
2024-09-29,39,9,3,2024,Upwork,UPWK,internet-content-information,communication-services,10.550000190734863,1243700.0,10.710000038146973,1797000.0
2024-10-06,40,10,4,2024,Upwork,UPWK,internet-content-information,communication-services,10.84000015258789,1322600.0,10.550000190734863,1243700.0
2024-10-13,41,10,4,2024,Upwork,UPWK,internet-content-information,communication-services,10.4399995803833,1151600.0,10.84000015258789,1322600.0
2024-10-20,42,10,4,2024,Upwork,UPWK,internet-content-information,communication-services,10.289999961853027,1015500.0,10.4399995803833,1151600.0
2024-10-27,43,10,4,2024,Upwork,UPWK,internet-content-information,communication-services,12.359999656677246,2131700.0,10.289999961853027,1015500.0
